case_id,size
CP_12_07120830_00124,83
CP_12_07121111_00127,58
CP_12_07121411_00128,50
CP_12_07121437_00131,60
CP_12_07121703_00128,62
CP_12_07121727_00125,50
CP_12_07121820_00124,50
CP_12_07121940_00125,49
CP_12_07122052_00124,51
CP_12_07130055_00125,83
CP_12_07131226_00127,48
CP_12_07131412_00124,58
CP_12_07131549_00125,68
CP_12_07131720_00131,49
CP_12_07140224_00139,63
CP_12_07141320_00125,49
CP_12_07141527_00126,50
CP_12_07150709_00127,49
CP_12_07161933_00129,68
CP_12_07162030_00127,51
CP_12_07171212_00127,57
CP_12_07171338_00124,51
CP_12_07171534_00131,66
CP_12_07172000_00124,221
CP_12_07180121_00127,49
CP_12_07180603_00127,104
CP_12_07180721_00127,80
CP_12_07181331_00129,59
CP_12_07181547_00128,50
CP_12_07182017_00129,153
CP_12_07182342_00127,97
CP_12_07190633_00124,67
CP_12_07191024_00127,50
CP_12_07191112_00131,49
CP_12_07191339_00143,50
CP_12_07191406_00124,63
CP_12_07191425_00128,50
CP_12_07191645_00126,71
CP_12_07191651_00125,50
CP_12_07200305_00131,49
CP_12_07200438_00125,68
CP_12_07200609_00126,64
CP_12_07201218_00131,49
CP_12_07201306_00132,49
CP_12_07201309_00125,50
CP_12_07201445_00131,48
CP_12_07211017_00125,69
CP_12_07211317_00124,51
CP_12_07211553_00127,49
CP_12_07221225_00125,87
CP_12_07222350_00131,48
CP_12_07230952_00124,122
CP_12_07231333_00120,48
CP_12_07231447_00125,82
CP_12_07231646_00126,50
CP_12_07252013_00131,48
CP_12_07261220_00129,48
CP_12_07261354_00126,49
CP_12_07261722_00129,71
CP_12_07262156_00128,156
CP_12_07262159_00124,150
CP_12_07270054_00129,85
CP_12_07270415_00125,83
CP_12_07270744_00123,51
CP_12_07280142_00125,50
CP_12_07280727_00131,49
CP_12_07280737_00125,87
CP_12_07281407_00139,49
CP_12_07281638_00126,50
CP_12_07281756_00124,52
CP_12_07290539_00128,50
CP_12_07291345_00131,49
CP_12_07291441_00125,82
CP_12_07291521_00153,64
CP_12_07291724_00139,46
CP_12_07291825_00132,66
CP_12_07291827_00128,101
CP_12_07300924_00131,49
CP_12_07301232_00129,49
CP_12_07301403_00120,60
CP_12_07301425_00131,49
CP_12_07301438_00128,50
CP_12_07301447_00139,54
CP_12_07301510_00125,70
CP_12_07301651_00124,76
CP_12_07301853_00118,56
CP_12_07311735_00125,49
CP_12_08011312_00126,72
CP_12_08011353_00127,48
CP_12_08011446_00124,76
CP_12_08011621_00125,61
CP_12_08011908_00129,61
CP_12_08012049_00131,49
CP_12_08020604_00129,64
CP_12_08021054_00126,84
CP_12_08021259_00126,70
CP_12_08021348_00125,105
CP_12_08021410_00129,49
CP_12_08021420_00129,49
CP_12_08021538_00127,49
CP_12_08021611_00124,52
CP_12_08021915_00125,50
CP_12_08030720_00127,92
CP_12_08030802_00131,49
CP_12_08031128_00125,80
CP_12_08031244_00126,49
CP_12_08031307_00124,86
CP_12_08031334_00127,81
CP_12_08031438_00143,50
CP_12_08031459_00131,49
CP_12_08031536_00124,81
CP_12_08040500_00127,88
CP_12_08041249_00124,50
CP_12_08041309_00126,59
CP_12_08041714_00128,63
CP_12_08051255_00124,50
CP_12_08051317_00126,77
CP_12_08051443_00131,96
CP_12_08051710_00124,51
CP_12_08052200_00128,50
CP_12_08061400_00128,50
CP_12_08061520_00131,49
CP_12_08061607_00126,65
CP_12_08070015_00131,105
CP_12_08070542_00124,50
CP_12_08071051_00127,48
CP_12_08071220_00125,50
CP_12_08071309_00126,50
CP_12_08071432_00124,50
CP_12_08071546_00127,49
CP_12_08071546_00129,49
CP_12_08071732_00127,49
CP_12_08081431_00126,50
CP_12_08081550_00125,49
CP_12_08081738_00127,66
CP_12_08081738_00143,50
CP_12_08081741_00131,49
CP_12_08082129_00127,49
CP_12_08090411_00127,48
CP_12_08090414_00124,131
CP_12_08090511_00131,49
CP_12_08091323_00125,55
CP_12_08091344_00127,129
CP_12_08091624_00153,73
CP_12_08091749_00123,190
CP_12_08092008_00124,49
CP_12_08092204_00129,134
CP_12_08100223_00127,76
CP_12_08100319_00127,76
CP_12_08100550_00128,79
CP_12_08101146_00124,144
CP_12_08101153_00125,79
CP_12_08101251_00143,114
CP_12_08101357_00131,49
CP_12_08101359_00125,49
CP_12_08101446_00125,60
CP_12_08101524_00126,83
CP_12_08101716_00124,73
CP_12_08102209_00127,111
CP_12_08110014_00125,49
CP_12_08110240_00153,52
CP_12_08111106_00124,55
CP_12_08111109_00126,50
CP_12_08111132_00131,50
CP_12_08111414_00124,37
CP_12_08120307_00127,327
CP_12_08120412_00126,50
CP_12_08120502_00125,49
CP_12_08120732_00124,50
CP_12_08121529_00125,49
CP_12_08121707_00126,49
CP_12_08130951_00125,50
CP_12_08131214_00124,68
CP_12_08131416_00131,49
CP_12_08131613_00126,50
CP_12_08140017_00143,50
CP_12_08140057_00124,117
CP_12_08140219_00131,87
CP_12_08141258_00131,49
CP_12_08141602_00131,48
CP_12_08141616_00127,60
CP_12_08142002_00126,49
CP_12_08150120_00124,50
CP_12_08150831_00129,49
CP_12_08151053_00128,84
CP_12_08151319_00126,50
CP_12_08151437_00131,61
CP_12_08151457_00126,80
CP_12_08151617_00124,50
CP_12_08152120_00124,50
CP_12_08160418_00131,133
CP_12_08161011_00127,48
CP_12_08161254_00125,80
CP_12_08161716_00125,49
CP_12_08161918_00127,48
CP_12_08162035_00124,49
CP_12_08162208_00131,50
CP_12_08171715_00139,49
CP_12_08171811_00129,61
CP_12_08172054_00126,49
CP_12_08181548_00129,49
CP_12_08181550_00125,75
CP_12_08191248_00129,62
CP_12_08201130_00127,48
CP_12_08201408_00127,174
CP_12_08201510_00124,50
CP_12_08210000_00127,118
CP_12_08210745_00129,59
CP_12_08211341_00155,50
CP_12_08211426_00129,50
CP_12_08211617_00124,50
CP_12_08211637_00124,79
CP_12_08211657_00124,50
CP_12_08211720_00124,57
CP_12_08211950_00128,59
CP_12_08220057_00124,59
CP_12_08221315_00124,50
CP_12_08240003_00126,50
CP_12_08241258_00127,54
CP_12_08241642_00124,76
CP_12_08241737_00127,144
CP_12_08250934_00129,48
CP_12_08251049_00131,82
CP_12_08251720_00127,49
CP_12_08251958_00131,50
CP_12_08252333_00125,72
CP_12_08260043_00131,63
CP_12_08260424_00126,110
CP_12_08260735_00131,65
CP_12_08260805_00125,83
CP_12_08261316_00123,59
CP_12_08261445_00131,49
CP_12_08261525_00125,50
CP_12_08270836_00155,58
CP_12_08271549_00125,79
CP_12_08271647_00125,50
CP_12_08271730_00124,50
CP_12_08272305_00126,68
CP_12_08280647_00124,49
CP_12_08280932_00153,52
CP_12_08281349_00125,50
CP_12_08282154_00125,50
CP_12_08282216_00124,65
CP_12_08291144_00125,50
CP_12_08292119_00126,50
CP_12_08292220_00128,51
CP_12_08300337_00131,123
CP_12_08301423_00125,49
CP_12_08301746_00129,49
CP_12_08302038_00125,60
CP_12_08311254_00128,51
CP_12_08311319_00127,49
CP_12_08311528_00125,49
CP_12_08311927_00129,106
CP_12_08312001_00127,48
CP_12_09011215_00126,49
CP_12_09011331_00131,48
CP_12_09012347_00129,49
CP_12_09020224_00127,49
CP_12_09032354_00129,125
CP_12_09041222_00127,49
CP_12_09041405_00129,49
CP_12_09041558_00124,50
CP_12_09041749_00139,49
CP_12_09042015_00126,49
CP_12_09050540_00128,85
CP_12_09050629_00129,49
CP_12_09050829_00125,67
CP_12_09051237_00155,48
CP_12_09051330_00128,51
CP_12_09051440_00139,49
CP_12_09051613_00125,50
CP_12_09051708_00124,49
CP_12_09051806_00131,49
CP_12_09052125_00124,50
CP_12_09060817_00131,69
CP_12_09061113_00124,51
CP_12_09061352_00126,76
CP_12_09061436_00139,49
CP_12_09061723_00131,49
CP_12_09070929_00131,48
CP_12_09071219_00155,49
CP_12_09081823_00126,50
CP_12_09082209_00131,49
CP_12_09091224_00128,50
CP_12_09091251_00126,50
CP_12_09091414_00153,52
CP_12_09091643_00125,50
CP_12_09091851_00125,72
CP_12_09091949_00125,53
CP_12_09092042_00126,50
CP_12_09092350_00127,80
CP_12_09100028_00124,159
CP_12_09100202_00131,49
CP_12_09100513_00143,50
CP_12_09101014_00127,51
CP_12_09101349_00125,135
CP_12_09101417_00143,106
CP_12_09101628_00125,50
CP_12_09101657_00120,49
CP_12_09101658_00126,49
CP_12_09101718_00153,110
CP_12_09101731_00124,49
CP_12_09102052_00131,49
CP_12_09102055_00128,50
CP_12_09102218_00143,50
CP_12_09102345_00127,75
CP_12_09110011_00126,50
CP_12_09110138_00126,79
CP_12_09111639_00125,49
CP_12_09150358_00131,48
CP_12_09150800_00129,279
CP_12_09151519_00126,50
CP_12_09152122_00128,50
CP_12_09161707_00125,59
CP_12_09162237_00128,50
CP_12_09181222_00127,48
CP_12_09190818_00127,65
CP_12_09192154_00127,49
CP_12_09200135_00153,95
CP_12_09200359_00131,49
CP_12_09211928_00126,73
CP_12_09220341_00123,51
CP_12_09221223_00155,100
CP_12_09230442_00124,109
CP_12_09251521_00155,52
CP_12_09261624_00126,50
CP_12_10032326_00126,49
CP_12_10211658_00126,50
CP_14_03200357_00079,50
CP_14_03200457_00076,53
CP_14_03200747_00000,52
CP_14_03200943_00075,50
CP_14_03251151_00079,49
CP_14_04040401_00076,50
CP_14_04082211_00087,52
CP_14_04090019_00075,50
CP_14_04090033_00072,51
CP_14_04090659_00075,74
CP_14_04132225_00072,50
CP_14_04160055_00073,52
CP_14_04160323_00023,47
CP_14_04160852_00072,60
CP_14_04190252_00077,49
CP_14_04211649_00085,49
CP_14_04220602_00072,48
CP_14_04230949_00077,61
CP_14_05010710_00079,50
CP_14_05010901_00078,46
CP_14_05011800_00077,50
CP_14_05020522_00073,52
CP_14_05020935_00077,70
CP_14_05021230_00074,81
CP_14_05021906_00075,51
CP_14_05040239_00088,59
CP_14_05050824_00073,51
CP_14_05052000_00023,48
CP_14_05052146_00073,50
CP_14_05052155_00075,55
CP_14_05052314_00078,91
CP_14_05060309_00073,52
CP_14_05061426_00087,51
CP_14_05062150_00075,50
CP_14_05081021_00073,51
CP_14_05082006_00000,51
CP_14_05120524_00023,48
CP_14_05161110_00076,53
CP_14_05161649_00073,50
CP_14_05161900_00079,49
CP_14_05181549_00023,75
CP_14_05242300_00072,281
CP_14_05250243_00078,117
CP_14_05250856_00023,56
CP_14_05251555_00078,65
CP_14_05251810_00093,75
CP_14_05251837_00097,50
CP_14_05260638_00023,77
CP_14_05260737_00077,54
CP_14_05260914_00072,50
CP_14_05261736_00023,54
CP_14_05280559_00078,51
CP_14_05301800_00097,55
CP_14_06010019_00023,55
CP_14_06010049_00077,81
CP_14_06010127_00087,51
CP_14_06010222_00097,56
CP_14_06010253_00096,73
CP_14_06011836_00097,48
CP_14_06012009_00077,50
CP_14_06030425_00023,53
CP_14_06030435_00077,58
CP_14_06030535_00072,78
CP_14_06030611_00000,141
CP_14_06051013_00077,63
CP_14_06051114_00097,95
CP_14_06060219_00075,63
CP_14_06060330_00079,91
CP_14_06060614_00073,51
CP_14_06060918_00023,53
CP_14_06060934_00077,51
CP_14_06071932_00078,51
CP_14_06081014_00072,77
CP_14_06081109_00078,52
CP_14_06081331_00076,90
CP_14_06100345_00078,149
CP_14_06100346_00093,72
CP_14_06100509_00097,48
CP_14_06100551_00000,169
CP_14_06100606_00087,114
CP_14_06100850_00075,51
CP_14_06101039_00023,88
CP_14_06101451_00075,64
CP_14_06111807_00077,51
CP_14_06120053_00077,66
CP_14_06120110_00078,52
CP_14_06121029_00075,94
CP_14_06130222_00078,63
CP_14_06131037_00075,50
CP_14_06131618_00073,52
CP_14_06131833_00093,49
CP_14_06131842_00077,66
CP_14_06132009_00072,61
CP_14_06140346_00079,49
CP_14_06140832_00077,49
CP_14_06141748_00097,50
CP_14_06150459_00077,106
CP_14_06150637_00072,91
CP_14_06151111_00094,49
CP_14_06151703_00079,75
CP_14_06160250_00077,105
CP_14_06160259_00088,52
CP_14_06160622_00023,88
CP_14_06161847_00072,49
CP_14_06170102_00079,94
CP_14_06170306_00073,74
CP_14_06171551_00076,53
CP_14_06192320_00078,63
CP_14_06192356_00097,98
CP_14_06200022_00000,68
CP_14_06200719_00072,52
CP_14_06201232_00023,61
CP_14_06201553_00093,50
CP_14_06210500_00078,329
CP_14_06210507_00073,104
CP_14_06210522_00088,80
CP_14_06210652_00072,76
CP_14_06211426_00075,73
CP_14_06212003_00088,53
CP_14_06220028_00072,148
CP_14_06220526_00077,67
CP_14_06220737_00093,49
CP_14_06222203_00075,155
CP_14_06230221_00076,53
CP_14_06230255_00073,51
CP_14_06230627_00023,46
CP_14_06230628_00078,52
CP_14_06230723_00077,49
CP_14_06230845_00096,51
CP_14_06230947_00073,51
CP_14_06231131_00073,84
CP_14_06231344_00076,137
CP_14_06231747_00088,73
CP_14_06231821_00072,83
CP_14_06232023_00073,52
CP_14_06261342_00075,48
CP_14_06261738_00079,49
CP_14_06270725_00078,76
CP_14_06270743_00072,64
CP_14_06270805_00073,80
CP_14_06270847_00079,63
CP_14_06271018_00077,81
CP_14_06271215_00000,68
CP_14_06271629_00079,55
CP_14_06271725_00073,67
CP_14_06271952_00076,48
CP_14_06272317_00079,49
CP_14_06280234_00097,49
CP_14_06280302_00077,65
CP_14_06280558_00077,85
CP_14_06280609_00000,52
CP_14_06280942_00072,92
CP_14_06280953_00023,48
CP_14_06281102_00097,50
CP_14_06281241_00079,50
CP_14_06281314_00023,66
CP_14_06281319_00073,51
CP_14_06281822_00075,135
CP_14_06282235_00078,119
CP_14_06290005_00073,78
CP_14_06290028_00076,50
CP_14_06290112_00073,63
CP_14_06290137_00078,67
CP_14_06290212_00023,65
CP_14_06290340_00072,73
CP_14_06291531_00097,49
CP_14_06300218_00097,111
CP_14_06300527_00076,52
CP_14_06301104_00023,76
CP_14_06301649_00075,71
CP_14_06301702_00073,50
CP_14_06301807_00078,73
CP_14_06302036_00072,51
CP_14_06302223_00079,81
CP_14_06302245_00077,68
CP_14_06302257_00023,48
CP_14_06302341_00078,52
CP_14_07010033_00096,50
CP_14_07010045_00076,67
CP_14_07010104_00097,49
CP_14_07010134_00075,51
CP_14_07010226_00078,138
CP_14_07010334_00078,52
CP_14_07010523_00023,108
CP_14_07010737_00088,53
CP_14_07010750_00077,50
CP_14_07010854_00076,50
CP_14_07011146_00023,48
CP_14_07011208_00076,49
CP_14_07011218_00097,50
CP_14_07011326_00097,49
CP_14_07011447_00000,83
CP_14_07012051_00073,51
CP_14_07012321_00023,47
CP_14_07020012_00077,82
CP_14_07020308_00072,56
CP_14_07020502_00073,101
CP_14_07020536_00000,52
CP_14_07020635_00097,68
CP_14_07020757_00079,62
CP_14_07021056_00023,89
CP_14_07021141_00096,53
CP_14_07021153_00073,78
CP_14_07021313_00072,80
CP_14_07021814_00078,60
CP_14_07022328_00077,50
CP_14_07030102_00078,99
CP_14_07030135_00076,64
CP_14_07030137_00073,100
CP_14_07030145_00072,98
CP_14_07030444_00000,51
CP_14_07031335_00097,49
CP_14_07031446_00073,50
CP_14_07031506_00077,51
CP_14_07040735_00077,52
CP_14_07040743_00073,71
CP_14_07041254_00078,52
CP_14_07041408_00079,86
CP_14_07041422_00097,81
CP_14_07041748_00096,50
CP_14_07041943_00077,50
CP_14_07042008_00075,68
CP_14_07050151_00074,50
CP_14_07050202_00077,85
CP_14_07050259_00073,72
CP_14_07050304_00075,63
CP_14_07050609_00077,72
CP_14_07050618_00023,105
CP_14_07050758_00079,68
CP_14_07050807_00077,54
CP_14_07051048_00075,62
CP_14_07051146_00097,88
CP_14_07051224_00078,60
CP_14_07051247_00076,82
CP_14_07051315_00023,48
CP_14_07051350_00077,98
CP_14_07051427_00072,52
CP_14_07051448_00077,55
CP_14_07051746_00023,88
CP_14_07051935_00096,58
CP_14_07052032_00078,58
CP_14_07052206_00073,51
CP_14_07052308_00087,64
CP_14_07060336_00078,91
CP_14_07060338_00072,116
CP_14_07060429_00097,156
CP_14_07060439_00023,74
CP_14_07060524_00000,173
CP_14_07060817_00074,72
CP_14_07060859_00074,73
CP_14_07060931_00073,64
CP_14_07061101_00076,93
CP_14_07061400_00000,83
CP_14_07061414_00075,71
CP_14_07061617_00096,67
CP_14_07061632_00073,63
CP_14_07061711_00078,62
CP_14_07061959_00078,57
CP_14_07062016_00079,81
CP_14_07062039_00097,74
CP_14_07062124_00077,158
CP_14_07062157_00075,58
CP_14_07062338_00000,59
CP_14_07070028_00023,53
CP_14_07070050_00000,70
CP_14_07071057_00079,50
CP_14_07071302_00075,50
CP_14_07071308_00077,57
CP_14_07071553_00023,57
CP_14_07072131_00077,49
CP_14_07080658_00076,49
CP_14_07081320_00088,74
CP_14_07081340_00079,50
CP_14_07081551_00073,80
CP_14_07082056_00097,50
CP_14_07082136_00076,81
CP_14_07090423_00076,82
CP_14_07090631_00079,50
CP_14_07090840_00073,59
CP_14_07091014_00078,52
CP_14_07091457_00075,65
CP_14_07091612_00077,63
CP_14_07091646_00073,87
CP_14_07092120_00079,90
CP_14_07100128_00077,51
CP_14_07100129_00076,53
CP_14_07100241_00078,64
CP_14_07110658_00072,49
CP_14_07110842_00094,50
CP_14_07111041_00075,50
CP_14_07111049_00077,54
CP_14_07111300_00078,94
CP_14_07120215_00085,75
CP_14_07120247_00079,93
CP_14_07120630_00076,98
CP_14_07120745_00072,50
CP_14_07130302_00075,74
CP_14_07131012_00023,62
CP_14_07131221_00078,52
CP_14_07131530_00072,88
CP_14_07131537_00073,51
CP_14_07140159_00073,53
CP_14_07140452_00077,50
CP_14_07141121_00077,111
CP_14_07141502_00072,52
CP_14_07141515_00076,50
CP_14_07142240_00077,49
CP_14_07151355_00023,48
CP_14_07151513_00075,51
CP_14_07152037_00085,75
CP_14_07161525_00077,57
CP_14_07161725_00078,52
CP_14_07171448_00077,50
CP_14_07171902_00072,79
CP_14_07171956_00077,78
CP_14_07172330_00079,49
CP_14_07180304_00078,66
CP_14_07180309_00076,53
CP_14_07180917_00073,52
CP_14_07181942_00077,51
CP_14_07182143_00072,86
CP_14_07190303_00078,90
CP_14_07191155_00073,52
CP_14_07191545_00072,57
CP_14_07191715_00073,52
CP_14_07200655_00077,57
CP_14_07220628_00000,82
CP_14_07221739_00079,89
CP_14_07222150_00079,49
CP_14_07230815_00076,60
CP_14_07231702_00077,51
CP_14_07241531_00079,65
CP_14_07250741_00073,33
CP_14_07251150_00078,101
CP_14_07251254_00075,70
CP_14_07251336_00076,50
CP_14_07251521_00088,52
CP_14_07251552_00073,50
CP_14_07251616_00073,50
CP_14_07261250_00078,80
CP_14_07261302_00078,39
CP_14_07261417_00072,52
CP_14_07261542_00023,90
CP_14_07261554_00079,92
CP_14_07261638_00075,77
CP_14_07261646_00079,54
CP_14_07262322_00077,51
CP_14_07270432_00078,57
CP_14_07270610_00073,97
CP_14_07270640_00078,52
CP_14_07270717_00075,51
CP_14_07271055_00077,51
CP_14_07271324_00000,70
CP_14_07271352_00000,51
CP_14_07271451_00078,51
CP_14_07271543_00079,50
CP_14_07271644_00000,52
CP_14_07280217_00085,49
CP_14_07281022_00072,49
CP_14_07281450_00075,51
CP_14_07290247_00085,54
CP_14_07291419_00078,64
CP_14_07291723_00073,48
CP_14_07291824_00077,49
CP_14_07300304_00073,52
CP_14_07300724_00023,53
CP_14_07300848_00073,66
CP_14_07301034_00023,48
CP_14_07301042_00077,50
CP_14_07301348_00074,66
CP_14_07301351_00078,52
CP_14_07301633_00079,49
CP_14_07301826_00077,55
CP_14_07301950_00000,69
CP_14_07302246_00075,58
CP_14_07310008_00073,52
CP_14_07310542_00074,52
CP_14_07311119_00073,53
CP_14_07311409_00076,54
CP_14_07311807_00079,66
CP_14_08011150_00079,68
CP_14_08011336_00076,65
CP_14_08020109_00079,55
CP_14_08021313_00079,60
CP_14_08021405_00077,51
CP_14_08021554_00072,46
CP_14_08022144_00077,47
CP_14_08030258_00078,50
CP_14_08030356_00072,48
CP_14_08031356_00076,49
CP_14_08031510_00079,50
CP_14_08031518_00075,51
CP_14_08031543_00088,52
CP_14_08031619_00000,64
CP_14_08031734_00097,49
CP_14_08040344_00072,51
CP_14_08041057_00097,65
CP_14_08041425_00076,78
CP_14_08041529_00078,63
CP_14_08050119_00076,49
CP_14_08051456_00088,71
CP_14_08051538_00076,46
CP_14_08051553_00075,51
CP_14_08051632_00078,52
CP_14_08061034_00073,87
CP_14_08061842_00074,168
CP_14_08061903_00079,49
CP_14_08062006_00088,52
CP_14_08071148_00075,51
CP_14_08071326_00079,192
CP_14_08071507_00072,67
CP_14_08071515_00077,51
CP_14_08071558_00075,51
CP_14_08071621_00079,50
CP_14_08071657_00077,96
CP_14_08071720_00038,47
CP_14_08071749_00076,56
CP_14_08071841_00023,60
CP_14_08072134_00075,130
CP_14_08072143_00072,53
CP_14_08072202_00076,53
CP_14_08080438_00087,91
CP_14_08080512_00023,61
CP_14_08080755_00072,52
CP_14_08080758_00000,69
CP_14_08080838_00073,53
CP_14_08080842_00072,67
CP_14_08081138_00088,53
CP_14_08081432_00078,81
CP_14_08081626_00075,50
CP_14_08081656_00023,52
CP_14_08081710_00077,50
CP_14_08081802_00073,62
CP_14_08081817_00097,49
CP_14_08082029_00079,49
CP_14_08090139_00075,59
CP_14_08090218_00079,49
CP_14_08090249_00073,64
CP_14_08090307_00076,52
CP_14_08090523_00093,56
CP_14_08090559_00000,51
CP_14_08090616_00078,136
CP_14_08090726_00078,52
CP_14_08090902_00023,48
CP_14_08091228_00023,84
CP_14_08091809_00072,49
CP_14_08092118_00078,52
CP_14_08100036_00000,52
CP_14_08100955_00023,61
CP_14_08101125_00023,48
CP_14_08101142_00077,49
CP_14_08101153_00078,52
CP_14_08120626_00075,60
CP_14_08120925_00078,93
CP_14_08122335_00076,69
CP_14_08130857_00023,49
CP_14_08130951_00078,52
CP_14_08131158_00075,59
CP_14_08131228_00073,52
CP_14_08132312_00085,66
CP_14_08132314_00076,65
CP_14_08140030_00072,52
CP_14_08151458_00076,80
CP_14_08160256_00077,106
