case_id,min,max,length,unnormal_indices
CP_00_08190213_00156,0.0,80.0,48,
CP_00_08190531_00091,0.0,210.0,50,
CP_00_08191320_00091,0.0,229.0,121,
CP_00_08191834_00087,0.0,179.0,108,
CP_00_08191840_00091,0.0,158.0,66,
CP_00_08191905_00093,0.0,209.0,55,
CP_00_08192106_00090,0.0,189.0,129,
CP_00_08192132_00074,0.0,229.0,60,
CP_00_08200310_00092,0.0,224.0,70,
CP_00_08201202_00090,0.0,316.0,49,
CP_00_08201359_00117,0.0,184.0,49,
CP_00_08201406_00092,0.0,159.0,61,
CP_00_08201537_00090,0.0,219.0,59,
CP_00_08201710_00087,0.0,217.0,69,
CP_00_08201846_00023,0.0,219.0,69,
CP_00_08201952_00088,0.0,217.0,69,
CP_00_08210017_00087,0.0,175.0,71,
CP_00_08210610_00093,0.0,90.0,49,
CP_00_08211529_00093,0.0,144.0,49,
CP_00_08220804_00093,0.0,199.0,67,
CP_00_08220939_00087,0.0,97.0,52,
CP_00_08221329_00090,0.0,205.0,74,
CP_00_08221438_00092,0.0,113.0,49,
CP_00_08221618_00093,0.0,173.0,82,
CP_00_08221851_00092,0.0,124.0,71,
CP_00_08242221_00088,0.0,166.0,58,
CP_00_08251450_00092,0.0,196.0,53,
CP_00_08251535_00093,0.0,269.0,49,
CP_00_08260338_00090,0.0,104.0,47,
CP_00_08260421_00092,0.0,101.0,53,
CP_00_08261459_00091,0.0,140.0,52,
CP_00_08261540_00075,0.0,242.0,50,
CP_00_08270102_00045,0.0,133.0,61,
CP_00_08270340_00088,0.0,171.0,93,
CP_00_08271441_00090,0.0,102.0,47,
CP_00_08272156_00093,0.0,201.0,49,
CP_00_08272355_00077,0.0,243.0,84,
CP_00_08280027_00090,0.0,98.0,48,
CP_00_08280656_00087,0.0,135.0,95,
CP_00_08282121_00087,0.0,211.0,78,
CP_00_08290308_00088,0.0,156.0,66,
CP_00_08291223_00092,0.0,232.0,49,
CP_00_08302203_00088,0.0,138.0,69,
CP_00_08310303_00091,0.0,147.0,56,
CP_00_08310938_00088,0.0,245.0,91,
CP_00_08311516_00087,0.0,247.0,82,
CP_00_08311629_00090,0.0,184.0,47,
CP_00_08311723_00092,0.0,250.0,54,
CP_00_08312005_00093,0.0,147.0,49,
CP_00_09010652_00090,0.0,136.0,47,
CP_00_09011207_00093,0.0,196.0,50,
CP_00_09011355_00092,0.0,144.0,48,
CP_00_09011414_00092,0.0,83.0,48,
CP_00_09011506_00092,0.0,178.0,67,
CP_00_09011610_00093,0.0,136.0,49,
CP_00_09011648_00090,0.0,98.0,47,
CP_00_09031433_00150,0.0,153.0,50,
CP_00_09031626_00092,0.0,169.0,49,
CP_00_09032331_00090,0.0,112.0,47,
CP_00_09052152_00092,0.0,121.0,48,
CP_00_09060226_00092,0.0,118.0,48,
CP_00_09061235_00092,0.0,114.0,49,
CP_00_09100006_00091,0.0,88.0,54,
CP_00_09100541_00091,0.0,156.0,90,
CP_00_09101753_00092,0.0,124.0,53,
CP_00_09161727_00093,0.0,205.0,98,
CP_00_09170708_00092,0.0,115.0,54,
CP_00_09191807_00093,0.0,151.0,49,
CP_00_09192235_00091,0.0,173.0,63,
CP_00_09200346_00087,0.0,111.0,52,
CP_00_09200753_00090,0.0,159.0,48,
CP_00_09241423_00088,0.0,59.0,53,
CP_00_09250144_00091,0.0,183.0,77,
CP_00_09250943_00091,0.0,179.0,50,
CP_00_09251028_00087,0.0,159.0,51,
CP_00_09261615_00097,0.0,165.0,58,
CP_00_09290751_00093,0.0,63.0,57,
CP_00_09291207_00090,0.0,109.0,47,
CP_00_09300332_00090,0.0,50.0,48,
CP_00_10011049_00088,0.0,82.0,53,
CP_00_10011845_00087,0.0,144.0,52,
CP_00_10020837_00090,0.0,72.0,48,
CP_00_10032145_00150,0.0,69.0,51,
CP_00_10071756_00093,0.0,64.0,49,
CP_00_10221221_00093,0.0,93.0,50,
CP_00_10251936_00093,0.0,160.0,49,
CP_00_10260158_00090,0.0,112.0,48,
CP_00_10260337_00093,0.0,119.0,75,
CP_00_10260722_00087,0.0,112.0,52,
CP_01_05171710_00001,0.0,224.0,98,
CP_01_05281826_00001,0.0,132.0,49,
CP_01_06070316_00001,0.0,72.0,49,
CP_01_06101450_00001,0.0,186.0,86,
CP_01_06211824_00001,0.0,214.0,62,
CP_01_06231923_00001,0.0,111.0,80,
CP_01_06251506_00001,0.0,223.0,49,
CP_01_06252006_00001,0.0,363.0,62,
CP_01_06261415_00001,0.0,198.0,45,
CP_01_06280022_00001,0.0,193.0,99,
CP_01_06281227_00001,0.0,291.0,70,
CP_01_06300430_00001,0.0,234.0,51,
CP_01_06301630_00001,0.0,177.0,47,
CP_01_07011914_00001,0.0,270.0,134,
CP_01_07040402_00001,0.0,163.0,84,
CP_01_07061806_00001,0.0,194.0,52,
CP_01_07090435_00001,0.0,101.0,49,
CP_01_07120834_00001,0.0,160.0,152,
CP_01_07132242_00001,0.0,155.0,49,
CP_01_07140021_00001,0.0,167.0,58,
CP_01_07142111_00001,0.0,166.0,51,
CP_01_07150234_00001,0.0,231.0,106,
CP_01_07161413_00001,0.0,165.0,47,
CP_01_07181824_00001,0.0,149.0,49,
CP_01_07182005_00001,0.0,122.0,56,
CP_01_07202028_00001,0.0,229.0,145,
CP_01_07231908_00001,0.0,136.0,60,
CP_01_07271554_00001,0.0,200.0,94,
CP_01_07291341_00001,0.0,251.0,60,
CP_01_08062244_00001,0.0,156.0,97,
CP_01_08070617_00001,0.0,239.0,48,
CP_01_08092015_00001,0.0,249.0,96,
CP_01_08111925_00001,0.0,222.0,101,
CP_01_08120710_00001,0.0,133.0,85,
CP_01_08140134_00001,0.0,66.0,49,
CP_01_08152022_00001,0.0,160.0,69,
CP_01_08161336_00001,0.0,214.0,65,
CP_01_08180913_00001,0.0,253.0,66,
CP_01_08181314_00001,0.0,140.0,57,
CP_01_09062008_00001,0.0,148.0,49,
CP_01_09071830_00001,0.0,140.0,64,
CP_01_09111714_00001,0.0,137.0,49,
CP_01_09260116_00001,0.0,128.0,84,
CP_01_09282353_00001,0.0,110.0,49,
CP_02_03022055_00110,0.0,121.0,50,
CP_02_03090842_00110,0.0,178.0,106,
CP_02_03221527_00111,0.0,235.0,73,
CP_02_03221910_00100,0.0,197.0,49,
CP_02_03261416_00110,0.0,132.0,50,
CP_02_03261817_00107,0.0,171.0,45,
CP_02_03271530_00104,0.0,196.0,126,
CP_02_03271733_00109,0.0,181.0,94,
CP_02_03272041_00111,0.0,196.0,59,
CP_02_03272204_00107,0.0,176.0,94,
CP_02_03281908_00110,0.0,90.0,49,
CP_02_03282254_00111,0.0,90.0,49,
CP_02_03291434_00109,0.0,166.0,68,
CP_02_03291617_00107,0.0,181.0,87,
CP_02_04020259_00109,0.0,107.0,53,
CP_02_04032050_00111,0.0,134.0,49,
CP_02_04040217_00111,0.0,260.0,49,
CP_02_04040256_00110,0.0,169.0,49,
CP_02_04040305_00111,0.0,167.0,101,
CP_02_04041043_00110,0.0,212.0,49,
CP_02_04070821_00111,0.0,76.0,49,
CP_02_04081417_00109,0.0,157.0,49,
CP_02_04081817_00111,0.0,186.0,49,
CP_02_04081921_00109,0.0,182.0,49,
CP_02_04081938_00111,0.0,182.0,49,
CP_02_04081959_00107,0.0,188.0,50,
CP_02_04091015_00111,0.0,151.0,49,
CP_02_04091524_00110,0.0,222.0,77,
CP_02_04091637_00111,0.0,234.0,68,
CP_02_04091842_00104,0.0,187.0,53,
CP_02_04100746_00109,0.0,159.0,65,
CP_02_04100838_00111,0.0,122.0,49,
CP_02_04101024_00107,0.0,113.0,50,
CP_02_04110834_00110,0.0,103.0,50,
CP_02_04111531_00110,0.0,86.0,53,
CP_02_04122110_00104,0.0,155.0,57,
CP_02_04130027_00109,0.0,169.0,49,
CP_02_04130210_00105,0.0,153.0,129,
CP_02_04131752_00107,0.0,69.0,56,
CP_02_04140238_00109,0.0,76.0,54,
CP_02_04140314_00111,0.0,162.0,137,
CP_02_04141247_00105,0.0,127.0,52,
CP_02_04141345_00110,0.0,192.0,99,
CP_02_04141557_00111,0.0,212.0,49,
CP_02_04151954_00109,0.0,139.0,49,
CP_02_04171140_00111,0.0,96.0,49,
CP_02_04171335_00110,0.0,182.0,69,
CP_02_04171520_00109,0.0,214.0,144,
CP_02_04171628_00111,0.0,185.0,49,
CP_02_04171750_00107,0.0,189.0,127,
CP_02_04181735_00109,0.0,200.0,92,
CP_02_04182141_00105,0.0,158.0,52,
CP_02_04191244_00104,0.0,217.0,69,
CP_02_04191412_00109,0.0,210.0,98,
CP_02_04191627_00105,0.0,217.0,88,
CP_02_04200336_00111,0.0,257.0,50,
CP_02_04200754_00110,0.0,68.0,49,
CP_02_04201627_00109,0.0,107.0,54,
CP_02_04201744_00111,0.0,128.0,62,
CP_02_04201758_00110,0.0,118.0,49,
CP_02_04201840_00109,0.0,163.0,71,
CP_02_04202107_00104,0.0,127.0,50,
CP_02_04202156_00110,0.0,153.0,53,
CP_02_04202257_00111,0.0,88.0,49,
CP_02_04210158_00110,0.0,114.0,49,
CP_02_04211502_00107,0.0,193.0,96,
CP_02_04212344_00111,0.0,156.0,57,
CP_02_04221230_00106,0.0,178.0,47,
CP_02_04221622_00104,0.0,174.0,50,
CP_02_04221724_00111,0.0,133.0,49,
CP_02_04221741_00105,0.0,172.0,51,
CP_02_04221833_00111,0.0,124.0,49,
CP_02_04221939_00107,0.0,138.0,57,
CP_02_04231118_00105,0.0,179.0,52,
CP_02_04231538_00107,0.0,198.0,50,
CP_02_04231612_00104,0.0,211.0,49,
CP_02_04231730_00109,0.0,206.0,49,
CP_02_04231822_00111,0.0,234.0,63,
CP_02_04231955_00101,0.0,227.0,50,
CP_02_04232016_00100,0.0,184.0,49,
CP_02_04232111_00107,0.0,97.0,57,
CP_02_04232228_00111,0.0,129.0,71,
CP_02_04240247_00110,0.0,144.0,66,
CP_02_04241611_00105,0.0,159.0,55,
CP_02_04241627_00105,0.0,154.0,52,
CP_02_04241814_00109,0.0,153.0,69,
CP_02_04241823_00109,0.0,169.0,100,
CP_02_04250338_00105,0.0,86.0,52,
CP_02_04250420_00110,0.0,229.0,83,
CP_02_04250810_00111,0.0,171.0,49,
CP_02_04251013_00104,0.0,238.0,67,
CP_02_04251109_00100,0.0,178.0,53,
CP_02_04251429_00107,0.0,238.0,57,
CP_02_04251934_00109,0.0,154.0,82,
CP_02_04261200_00109,0.0,195.0,240,
CP_02_04261408_00104,0.0,200.0,74,
CP_02_04261943_00105,0.0,150.0,52,
CP_02_04262312_00107,0.0,122.0,51,
CP_02_04281513_00109,0.0,116.0,53,
CP_02_04291416_00155,0.0,55.0,49,
CP_02_04300106_00111,0.0,145.0,67,
CP_02_04300738_00109,0.0,139.0,53,
CP_02_04301413_00104,0.0,195.0,76,
CP_02_04301426_00107,0.0,198.0,153,
CP_02_04301716_00105,0.0,212.0,55,
CP_02_04302128_00109,0.0,124.0,54,
CP_02_05010908_00110,0.0,149.0,63,
CP_02_05012136_00110,0.0,182.0,49,
CP_02_05012216_00111,0.0,183.0,70,
CP_02_05020625_00110,0.0,74.0,49,
CP_02_05020722_00105,0.0,98.0,51,
CP_02_05021156_00109,0.0,169.0,59,
CP_02_05021533_00107,0.0,234.0,77,
CP_02_05021551_00111,0.0,158.0,60,
CP_02_05021620_00100,0.0,116.0,50,
CP_02_05021724_00106,0.0,200.0,47,
CP_02_05021919_00105,0.0,230.0,58,
CP_02_05022200_00111,0.0,173.0,59,
CP_02_05031120_00104,0.0,138.0,54,
CP_02_05040340_00110,0.0,183.0,58,
CP_02_05050058_00110,0.0,192.0,66,
CP_02_05050233_00111,0.0,197.0,69,
CP_02_05051421_00104,0.0,164.0,49,
CP_02_05051911_00109,0.0,198.0,53,
CP_02_05051939_00107,0.0,164.0,49,
CP_02_05052143_00111,0.0,141.0,49,
CP_02_05052155_00104,0.0,172.0,49,
CP_02_05060303_00111,0.0,125.0,100,
CP_02_05060932_00105,0.0,113.0,52,
CP_02_05061514_00105,0.0,207.0,65,
CP_02_05061600_00109,0.0,187.0,107,
CP_02_05061601_00107,0.0,140.0,57,
CP_02_05061615_00104,0.0,126.0,50,
CP_02_05061750_00110,0.0,195.0,80,
CP_02_05061840_00109,0.0,198.0,53,
CP_02_05062037_00111,0.0,285.0,173,
CP_02_05062047_00111,0.0,199.0,73,
CP_02_05062159_00104,0.0,183.0,61,
CP_02_05070013_00104,0.0,213.0,56,
CP_02_05070103_00107,0.0,198.0,56,
CP_02_05071134_00100,0.0,184.0,61,
CP_02_05071254_00111,0.0,194.0,82,
CP_02_05071344_00110,0.0,168.0,52,
CP_02_05071454_00109,0.0,199.0,69,
CP_02_05071759_00104,0.0,188.0,50,
CP_02_05071811_00104,0.0,199.0,73,
CP_02_05071921_00107,0.0,213.0,64,
CP_02_05072023_00105,0.0,210.0,58,
CP_02_05072241_00111,0.0,187.0,102,
CP_02_05080045_00152,0.0,283.0,123,
CP_02_05080743_00110,0.0,151.0,141,
CP_02_05081222_00111,0.0,120.0,59,
CP_02_05081415_00111,0.0,206.0,53,
CP_02_05082121_00109,0.0,151.0,62,
CP_02_05082208_00105,0.0,91.0,52,
CP_02_05082356_00107,0.0,172.0,59,
CP_02_05090122_00104,0.0,132.0,49,
CP_02_05090155_00111,0.0,124.0,122,
CP_02_05091509_00111,0.0,103.0,49,
CP_02_05091719_00110,0.0,272.0,96,
CP_02_05092338_00111,0.0,186.0,50,
CP_02_05100114_00106,0.0,203.0,52,
CP_02_05100151_00110,0.0,210.0,66,
CP_02_05100344_00110,0.0,118.0,77,
CP_02_05100459_00109,0.0,210.0,113,
CP_02_05100800_00107,0.0,183.0,287,
CP_02_05101132_00104,0.0,202.0,50,
CP_02_05101329_00105,0.0,201.0,53,
CP_02_05101537_00104,0.0,176.0,54,
CP_02_05111411_00107,0.0,225.0,56,
CP_02_05120145_00110,0.0,180.0,79,
CP_02_05120430_00109,0.0,141.0,95,
CP_02_05121646_00109,0.0,153.0,53,
CP_02_05121925_00111,0.0,164.0,49,
CP_02_05130358_00111,0.0,89.0,49,
CP_02_05131545_00107,0.0,159.0,48,
CP_02_05131822_00107,0.0,159.0,57,
CP_02_05131828_00109,0.0,159.0,49,
CP_02_05132114_00111,0.0,107.0,49,
CP_02_05151433_00109,0.0,92.0,60,
CP_02_05151549_00111,0.0,201.0,82,
CP_02_05151706_00111,0.0,172.0,50,
CP_02_05160156_00111,0.0,180.0,49,
CP_02_05160840_00109,0.0,155.0,54,
CP_02_05161538_00108,0.0,176.0,49,
CP_02_05161618_00106,0.0,219.0,81,
CP_02_05161647_00105,0.0,181.0,51,
CP_02_05161816_00109,0.0,213.0,196,
CP_02_05161909_00111,0.0,214.0,70,
CP_02_05162005_00110,0.0,159.0,57,
CP_02_05162320_00111,0.0,168.0,49,
CP_02_05170616_00111,0.0,189.0,103,
CP_02_05170930_00110,0.0,179.0,72,
CP_02_05171335_00104,0.0,185.0,45,
CP_02_05171410_00105,0.0,271.0,82,
CP_02_05171440_00108,0.0,256.0,54,
CP_02_05172311_00133,0.0,164.0,49,
CP_02_05180037_00133,0.0,137.0,59,
CP_02_05180152_00110,0.0,163.0,103,
CP_02_05180552_00107,0.0,218.0,68,
CP_02_05180659_00104,0.0,208.0,63,
CP_02_05181312_00108,0.0,163.0,66,
CP_02_05181327_00104,0.0,190.0,81,
CP_02_05190237_00110,0.0,228.0,142,
CP_02_05191015_00111,0.0,172.0,83,
CP_02_05191231_00108,0.0,158.0,48,
CP_02_05191244_00111,0.0,178.0,69,
CP_02_05191618_00109,0.0,182.0,53,
CP_02_05191900_00110,0.0,193.0,49,
CP_02_05191924_00110,0.0,139.0,49,
CP_02_05192216_00110,0.0,111.0,49,
CP_02_05200318_00111,0.0,168.0,49,
CP_02_05201320_00111,0.0,235.0,63,
CP_02_05201355_00108,0.0,182.0,49,
CP_02_05201515_00104,0.0,175.0,49,
CP_02_05210617_00109,0.0,97.0,84,
CP_02_05210952_00107,0.0,89.0,84,
CP_02_05211346_00111,0.0,167.0,49,
CP_02_05212246_00105,0.0,142.0,77,
CP_02_05231423_00107,0.0,198.0,56,
CP_02_05231639_00109,0.0,68.0,48,
CP_02_05231717_00109,0.0,194.0,49,
CP_02_05231851_00110,0.0,158.0,49,
CP_02_05240014_00110,0.0,123.0,55,
CP_02_05240107_00109,0.0,122.0,49,
CP_02_05241226_00107,0.0,189.0,108,
CP_02_05241439_00104,0.0,183.0,60,
CP_02_05241655_00109,0.0,162.0,49,
CP_02_05251247_00110,0.0,164.0,53,
CP_02_05252117_00110,0.0,139.0,149,
CP_02_05260310_00111,0.0,168.0,103,
CP_02_05261453_00107,0.0,159.0,57,
CP_02_05261750_00105,0.0,101.0,50,
CP_02_05262343_00108,0.0,122.0,49,
CP_02_05270236_00110,0.0,167.0,75,
CP_02_05270457_00111,0.0,129.0,50,
CP_02_05270810_00110,0.0,154.0,103,
CP_02_05271240_00109,0.0,183.0,116,
CP_02_05271322_00111,0.0,189.0,94,
CP_02_05271347_00104,0.0,212.0,49,
CP_02_05271414_00109,0.0,177.0,49,
CP_02_05271713_00107,0.0,204.0,61,
CP_02_05272013_00104,0.0,175.0,50,
CP_02_05280131_00108,0.0,93.0,49,
CP_02_05280309_00111,0.0,222.0,85,
CP_02_05281336_00111,0.0,114.0,67,
CP_02_05281408_00110,0.0,117.0,49,
CP_02_05281509_00105,0.0,121.0,52,
CP_02_05281610_00108,0.0,139.0,49,
CP_02_05281720_00109,0.0,148.0,77,
CP_02_05281821_00107,0.0,173.0,56,
CP_02_05281828_00104,0.0,174.0,50,
CP_02_05290800_00109,0.0,202.0,397,
CP_02_05291500_00111,0.0,193.0,71,
CP_02_05291614_00110,0.0,183.0,57,
CP_02_05291635_00105,0.0,192.0,51,
CP_02_05291710_00109,0.0,164.0,62,
CP_02_05291723_00104,0.0,191.0,50,
CP_02_05291757_00107,0.0,293.0,73,
CP_02_05291842_00111,0.0,168.0,50,
CP_02_05292340_00109,0.0,99.0,48,
CP_02_05300658_00111,0.0,126.0,49,
CP_02_05301347_00104,0.0,174.0,56,
CP_02_05301408_00107,0.0,192.0,55,
CP_02_05301724_00107,0.0,265.0,57,
CP_02_05301938_00100,0.0,185.0,53,
CP_02_05311006_00110,0.0,199.0,118,
CP_02_05311328_00133,0.0,190.0,49,
CP_02_05311418_00104,0.0,212.0,136,
CP_02_05311444_00107,0.0,190.0,65,
CP_02_05311549_00105,0.0,241.0,51,
CP_02_05311707_00109,0.0,164.0,53,
CP_02_05311729_00109,0.0,177.0,49,
CP_02_06010134_00109,0.0,209.0,53,
CP_02_06010709_00111,0.0,234.0,214,
CP_02_06011403_00110,0.0,177.0,107,
CP_02_06011432_00109,0.0,136.0,67,
CP_02_06011512_00109,0.0,243.0,91,
CP_02_06011707_00100,0.0,230.0,58,
CP_02_06011759_00110,0.0,121.0,50,
CP_02_06012038_00107,0.0,121.0,76,
CP_02_06020032_00109,0.0,228.0,185,
CP_02_06020137_00108,0.0,115.0,49,
CP_02_06020457_00111,0.0,162.0,169,
CP_02_06020528_00107,0.0,190.0,104,
CP_02_06021302_00109,0.0,178.0,105,
CP_02_06021432_00110,0.0,175.0,138,
CP_02_06021456_00105,0.0,228.0,51,
CP_02_06021459_00104,0.0,222.0,50,
CP_02_06021522_00110,0.0,173.0,49,
CP_02_06021531_00104,0.0,194.0,77,
CP_02_06021626_00107,0.0,223.0,94,
CP_02_06021750_00151,0.0,148.0,77,
CP_02_06021831_00106,0.0,195.0,47,
CP_02_06021915_00109,0.0,140.0,58,
CP_02_06022022_00107,0.0,175.0,50,
CP_02_06030320_00109,0.0,175.0,142,
CP_02_06030632_00104,0.0,87.0,50,
CP_02_06030946_00110,0.0,128.0,50,
CP_02_06031051_00110,0.0,172.0,50,
CP_02_06031221_00107,0.0,171.0,64,
CP_02_06031427_00105,0.0,175.0,66,
CP_02_06041417_00107,0.0,125.0,57,
CP_02_06041751_00111,0.0,127.0,116,
CP_02_06042028_00110,0.0,178.0,50,
CP_02_06050029_00110,0.0,133.0,49,
CP_02_06050202_00111,0.0,182.0,140,
CP_02_06051111_00111,0.0,58.0,49,
CP_02_06051211_00106,0.0,98.0,47,
CP_02_06051310_00105,0.0,213.0,68,
CP_02_06051413_00105,0.0,150.0,62,
CP_02_06051423_00109,0.0,155.0,92,
CP_02_06051449_00104,0.0,213.0,63,
CP_02_06051514_00110,0.0,136.0,93,
CP_02_06051527_00110,0.0,173.0,125,
CP_02_06051723_00104,0.0,153.0,50,
CP_02_06051740_00111,0.0,163.0,89,
CP_02_06051742_00104,0.0,193.0,54,
CP_02_06051956_00106,0.0,148.0,47,
CP_02_06052142_00100,0.0,98.0,49,
CP_02_06060550_00105,0.0,116.0,51,
CP_02_06060940_00109,0.0,168.0,136,
CP_02_06061146_00104,0.0,158.0,94,
CP_02_06061314_00107,0.0,161.0,57,
CP_02_06061422_00104,0.0,158.0,69,
CP_02_06061708_00109,0.0,189.0,49,
CP_02_06061833_00106,0.0,143.0,47,
CP_02_06070452_00110,0.0,88.0,62,
CP_02_06070606_00111,0.0,161.0,92,
CP_02_06071248_00107,0.0,179.0,56,
CP_02_06071317_00109,0.0,183.0,53,
CP_02_06071405_00110,0.0,178.0,90,
CP_02_06071420_00100,0.0,168.0,49,
CP_02_06071422_00104,0.0,169.0,54,
CP_02_06071509_00111,0.0,170.0,87,
CP_02_06071652_00109,0.0,173.0,103,
CP_02_06071730_00107,0.0,190.0,78,
CP_02_06071737_00109,0.0,170.0,49,
CP_02_06071747_00107,0.0,164.0,76,
CP_02_06080601_00107,0.0,115.0,85,
CP_02_06080800_00111,0.0,155.0,257,
CP_02_06081130_00111,0.0,129.0,116,
CP_02_06081557_00110,0.0,203.0,315,
CP_02_06081852_00104,0.0,131.0,50,
CP_02_06082218_00106,0.0,83.0,47,
CP_02_06090648_00133,0.0,128.0,96,
CP_02_06090720_00104,0.0,134.0,50,
CP_02_06090934_00107,0.0,139.0,57,
CP_02_06091104_00110,0.0,173.0,80,
CP_02_06091445_00105,0.0,171.0,51,
CP_02_06091455_00100,0.0,161.0,52,
CP_02_06091744_00104,0.0,150.0,50,
CP_02_06091818_00109,0.0,144.0,49,
CP_02_06091936_00109,0.0,185.0,120,
CP_02_06092000_00109,0.0,114.0,182,
CP_02_06092237_00110,0.0,133.0,50,
CP_02_06100147_00110,0.0,96.0,85,
CP_02_06100509_00107,0.0,124.0,57,
CP_02_06100808_00109,0.0,134.0,52,
CP_02_06100811_00104,0.0,176.0,99,
CP_02_06101824_00105,0.0,96.0,52,
CP_02_06101937_00107,0.0,72.0,50,
CP_02_06110737_00109,0.0,204.0,90,
CP_02_06110815_00107,0.0,99.0,57,
CP_02_06111150_00105,0.0,204.0,51,
CP_02_06111404_00111,0.0,172.0,49,
CP_02_06111506_00105,0.0,108.0,51,
CP_02_06111533_00111,0.0,234.0,75,
CP_02_06111553_00107,0.0,128.0,51,
CP_02_06111727_00100,0.0,191.0,49,
CP_02_06111754_00110,0.0,130.0,50,
CP_02_06111806_00106,0.0,68.0,47,
CP_02_06111828_00104,0.0,194.0,63,
CP_02_06112006_00111,0.0,176.0,93,
CP_02_06112217_00111,0.0,110.0,49,
CP_02_06112354_00104,0.0,179.0,50,
CP_02_06120452_00105,0.0,101.0,58,
CP_02_06121013_00104,0.0,110.0,50,
CP_02_06121258_00110,0.0,176.0,97,
CP_02_06121419_00109,0.0,172.0,63,
CP_02_06121603_00111,0.0,172.0,49,
CP_02_06121630_00109,0.0,65.0,50,
CP_02_06121648_00104,0.0,113.0,50,
CP_02_06131234_00109,0.0,149.0,109,
CP_02_06131258_00104,0.0,124.0,72,
CP_02_06131953_00107,0.0,116.0,56,
CP_02_06132114_00107,0.0,91.0,50,
CP_02_06132318_00109,0.0,179.0,76,
CP_02_06140730_00111,0.0,123.0,92,
CP_02_06140832_00104,0.0,146.0,81,
CP_02_06140835_00109,0.0,109.0,50,
CP_02_06140839_00107,0.0,81.0,56,
CP_02_06141040_00110,0.0,135.0,121,
CP_02_06150723_00111,0.0,145.0,60,
CP_02_06151559_00111,0.0,200.0,90,
CP_02_06160126_00111,0.0,100.0,61,
CP_02_06160127_00109,0.0,78.0,50,
CP_02_06160145_00110,0.0,175.0,65,
CP_02_06160722_00110,0.0,71.0,49,
CP_02_06161516_00107,0.0,176.0,58,
CP_02_06170840_00111,0.0,93.0,49,
CP_02_06170939_00104,0.0,206.0,75,
CP_02_06170948_00100,0.0,80.0,52,
CP_02_06171154_00107,0.0,226.0,92,
CP_02_06171448_00109,0.0,185.0,70,
CP_02_06171725_00111,0.0,128.0,49,
CP_02_06171809_00110,0.0,178.0,95,
CP_02_06171845_00104,0.0,126.0,50,
CP_02_06172354_00107,0.0,110.0,50,
CP_02_06180242_00111,0.0,138.0,92,
CP_02_06180435_00100,0.0,126.0,84,
CP_02_06180834_00107,0.0,98.0,86,
CP_02_06181222_00107,0.0,184.0,50,
CP_02_06191456_00104,0.0,160.0,49,
CP_02_06191528_00111,0.0,156.0,50,
CP_02_06191557_00106,0.0,204.0,45,
CP_02_06191822_00110,0.0,189.0,53,
CP_02_06192354_00110,0.0,192.0,202,
CP_02_06201251_00104,0.0,144.0,49,
CP_02_06201336_00100,0.0,162.0,49,
CP_02_06201455_00111,0.0,210.0,68,
CP_02_06201537_00107,0.0,142.0,56,
CP_02_06201729_00109,0.0,133.0,55,
CP_02_06201758_00104,0.0,129.0,50,
CP_02_06201759_00105,0.0,167.0,137,
CP_02_06201805_00104,0.0,165.0,52,
CP_02_06201818_00111,0.0,157.0,50,
CP_02_06211221_00111,0.0,150.0,183,
CP_02_06211259_00104,0.0,155.0,100,
CP_02_06211405_00110,0.0,270.0,102,
CP_02_06211523_00104,0.0,111.0,49,
CP_02_06211559_00109,0.0,270.0,85,
CP_02_06211932_00104,0.0,142.0,50,
CP_02_06212025_00100,0.0,174.0,50,
CP_02_06212155_00107,0.0,141.0,90,
CP_02_06220633_00105,0.0,174.0,70,
CP_02_06220650_00106,0.0,203.0,72,
CP_02_06220800_00111,0.0,134.0,276,
CP_02_06220810_00107,0.0,162.0,56,
CP_02_06221332_00109,0.0,325.0,49,
CP_02_06221508_00110,0.0,295.0,69,
CP_02_06221638_00107,0.0,155.0,57,
CP_02_06221745_00111,0.0,148.0,50,
CP_02_06222332_00109,0.0,168.0,144,
CP_02_06230207_00105,0.0,150.0,145,
CP_02_06230652_00107,0.0,127.0,56,
CP_02_06231022_00110,0.0,89.0,50,
CP_02_06231410_00111,0.0,56.0,50,
CP_02_06231419_00109,0.0,149.0,49,
CP_02_06231615_00106,0.0,121.0,47,
CP_02_06231749_00100,0.0,178.0,55,
CP_02_06232035_00107,0.0,152.0,88,
CP_02_06240613_00109,0.0,115.0,87,
CP_02_06241642_00106,0.0,119.0,47,
CP_02_06242327_00111,0.0,129.0,49,
CP_02_06251310_00110,0.0,149.0,49,
CP_02_06251312_00104,0.0,71.0,50,
CP_02_06251508_00106,0.0,203.0,47,
CP_02_06251536_00109,0.0,203.0,66,
CP_02_06251552_00104,0.0,198.0,124,
CP_02_06251602_00111,0.0,169.0,50,
CP_02_06251650_00100,0.0,198.0,57,
CP_02_06251807_00111,0.0,192.0,67,
CP_02_06252034_00104,0.0,148.0,49,
CP_02_06252052_00107,0.0,192.0,56,
CP_02_06260117_00111,0.0,166.0,49,
CP_02_06260703_00110,0.0,378.0,94,
CP_02_06261200_00109,0.0,173.0,211,
CP_02_06261345_00109,0.0,189.0,98,
CP_02_06261552_00104,0.0,161.0,63,
CP_02_06261632_00107,0.0,201.0,51,
CP_02_06261925_00111,0.0,137.0,50,
CP_02_06262012_00111,0.0,137.0,57,
CP_02_06271342_00100,0.0,175.0,52,
