case_id,min,max,length,unnormal_indices
CP_14_10091645_00078,-28665.0,705.0,51,
CP_15_03082351_00153,-305.0,640.0,52,
CP_15_03090252_00156,-270.0,555.0,49,
CP_15_03202013_00156,-300.0,700.0,49,
CP_15_03210120_00156,-300.0,700.0,111,
CP_15_03210446_00149,-300.0,760.0,80,
CP_15_03210750_00151,-300.0,760.0,62,
CP_15_03211014_00153,-300.0,730.0,62,
CP_15_03211212_00152,-300.0,710.0,51,
CP_15_03220000_00153,-28665.0,720.0,254,
CP_15_03221242_00152,-305.0,715.0,55,
CP_15_03221412_00110,-305.0,740.0,59,
CP_15_03230811_00155,-155.0,640.0,51,
CP_15_03231217_00133,-285.0,760.0,68,
CP_15_03261148_00154,-28665.0,763.0,51,
CP_15_03261325_00151,-28665.0,675.0,54,
CP_15_03271007_00150,-320.0,530.0,50,
CP_15_03291138_00133,-305.0,1009.0,85,
CP_15_04030918_00155,-130.0,610.0,50,
CP_15_04031012_00149,-300.0,700.0,53,
CP_15_04032012_00149,-280.0,670.0,88,
CP_15_04032148_00149,-290.0,640.0,50,
CP_15_04040113_00151,-280.0,620.0,52,
CP_15_04050607_00149,-300.0,690.0,51,
CP_15_04062230_00149,-260.0,630.0,50,
CP_15_04070027_00151,-240.0,590.0,53,
CP_15_04081534_00152,-300.0,660.0,50,
CP_15_04090340_00149,-280.0,560.0,50,
CP_15_04090625_00151,-300.0,560.0,81,
CP_15_04092013_00152,-290.0,630.0,56,
CP_15_04122248_00149,-130.0,620.0,50,
CP_15_04130021_00149,-290.0,660.0,280,
CP_15_04131700_00151,-300.0,600.0,59,
CP_15_04140017_00151,-290.0,580.0,64,
CP_15_04140712_00138,-305.0,610.0,49,
CP_15_04160455_00149,-280.0,720.0,58,
CP_15_04170033_00149,-290.0,580.0,53,
CP_15_04181409_00154,-110.0,804.0,56,
CP_15_04191716_00152,-280.0,590.0,96,
CP_15_04200559_00152,-300.0,560.0,51,
CP_15_04200805_00149,-270.0,620.0,50,
CP_15_04220225_00153,-320.0,660.0,99,
CP_15_04230008_00149,-210.0,660.0,86,
CP_15_04230752_00152,-300.0,660.0,99,
CP_15_04241010_00156,-320.0,620.0,58,
CP_15_04241141_00151,-320.0,700.0,59,
CP_15_04242257_00153,-260.0,700.0,52,
CP_15_04242312_00152,-295.0,725.0,58,
CP_15_04250550_00153,-315.0,625.0,52,
CP_15_04252137_00152,-290.0,510.0,81,
CP_15_04260002_00151,-240.0,520.0,52,
CP_15_04260937_00149,-300.0,580.0,50,
CP_15_04261217_00155,-215.0,675.0,101,
CP_15_04261332_00133,-280.0,730.0,57,
CP_15_04261708_00153,-235.0,655.0,52,
CP_15_04261835_00152,-300.0,645.0,52,
CP_15_04270842_00132,-28665.0,610.0,49,
CP_15_04291718_00149,-270.0,620.0,50,
CP_15_04292043_00110,-28615.0,595.0,50,
CP_15_04292236_00149,-250.0,620.0,51,
CP_15_04301607_00149,-290.0,670.0,96,
CP_15_05010441_00149,-290.0,620.0,101,
CP_15_05011235_00151,-300.0,680.0,52,
CP_15_05011431_00152,-290.0,720.0,104,
CP_15_05011512_00149,-250.0,710.0,50,
CP_15_05011741_00151,-300.0,690.0,62,
CP_15_05021419_00153,-305.0,675.0,52,
CP_15_05021554_00151,-300.0,560.0,52,
CP_15_05021603_00149,-300.0,710.0,85,
CP_15_05022003_00110,-305.0,610.0,51,
CP_15_05032209_00149,-270.0,630.0,50,
CP_15_05040256_00152,-300.0,610.0,50,
CP_15_05040351_00151,-290.0,600.0,52,
CP_15_05042019_00149,-290.0,690.0,51,
CP_15_05050337_00152,-295.0,690.0,76,
CP_15_05050423_00154,-315.0,784.0,74,
CP_15_05050625_00110,-305.0,670.0,69,
CP_15_05051537_00155,-185.0,725.0,83,
CP_15_05051627_00110,-305.0,715.0,50,
CP_15_05061413_00149,-300.0,730.0,151,
CP_15_05061524_00154,-315.0,695.0,62,
CP_15_05061532_00149,-250.0,670.0,82,
CP_15_05061646_00110,-305.0,745.0,111,
CP_15_05061815_00152,-300.0,730.0,70,
CP_15_05070005_00151,-260.0,660.0,66,
CP_15_05070305_00152,-305.0,685.0,118,
CP_15_05080833_00149,-290.0,560.0,50,
CP_15_05081031_00152,-300.0,560.0,64,
CP_15_05081212_00151,-300.0,650.0,58,
CP_15_05091308_00149,-300.0,580.0,56,
CP_15_05091323_00149,-300.0,715.0,79,
CP_15_05091618_00154,-315.0,767.0,61,
CP_15_05091907_00151,-275.0,690.0,76,
CP_15_05111602_00149,-250.0,740.0,114,
CP_15_05112314_00152,-290.0,630.0,62,
CP_15_05121525_00152,-280.0,670.0,51,
CP_15_05121602_00149,-290.0,620.0,51,
CP_15_05121623_00151,-290.0,590.0,52,
CP_15_05130425_00152,-28655.0,655.0,52,
CP_15_05141858_00153,-28660.0,700.0,66,
CP_15_05142026_00149,-250.0,700.0,76,
CP_15_05142228_00156,-255.0,645.0,92,
CP_15_05150151_00153,-285.0,610.0,100,
CP_15_05150402_00156,-28665.0,680.0,61,
CP_15_05150544_00152,-305.0,645.0,54,
CP_15_05151200_00152,-305.0,700.0,292,
CP_15_05151248_00154,-315.0,772.0,55,
CP_15_05151326_00151,-295.0,775.0,54,
CP_15_05151341_00095,-305.0,745.0,79,
CP_15_05151440_00152,-280.0,550.0,50,
CP_15_05151543_00152,-28665.0,710.0,66,
CP_15_05152013_00110,-305.0,700.0,157,
CP_15_05152344_00132,-28665.0,645.0,49,
CP_15_05161155_00110,-305.0,700.0,49,
CP_15_05161534_00152,-28665.0,715.0,51,
CP_15_05161918_00151,-300.0,620.0,52,
CP_15_05162053_00155,-28665.0,700.0,49,
CP_15_05170047_00152,-28665.0,640.0,72,
CP_15_05170133_00149,-305.0,630.0,50,
CP_15_05170406_00110,-28665.0,600.0,49,
CP_15_05170917_00152,-28665.0,625.0,62,
CP_15_05171552_00155,-28665.0,670.0,51,
CP_15_05172040_00155,-185.0,645.0,80,
CP_15_05172233_00110,-28665.0,520.0,49,
CP_15_05180855_00151,-28665.0,675.0,54,
CP_15_05181431_00133,-305.0,605.0,49,
CP_15_05181712_00149,-260.0,720.0,77,
CP_15_05182202_00151,-260.0,670.0,74,
CP_15_05182204_00149,-28665.0,755.0,98,
CP_15_05182259_00152,-28665.0,735.0,142,
CP_15_05190900_00151,-300.0,620.0,52,
CP_15_05191415_00149,-28665.0,590.0,51,
CP_15_05201546_00155,-28655.0,630.0,51,
CP_15_05201811_00151,-300.0,640.0,53,
CP_15_05210538_00155,-28660.0,630.0,72,
CP_15_05212000_00133,-28668.0,605.0,280,
CP_15_05221203_00152,-300.0,640.0,62,
CP_15_05221711_00152,-300.0,570.0,65,
CP_15_05231612_00149,-290.0,610.0,58,
CP_15_05231822_00152,-300.0,540.0,50,
CP_15_05251527_00151,-28665.0,615.0,74,
CP_15_05260505_00155,-28665.0,590.0,55,
CP_15_05260634_00133,-28665.0,610.0,49,
CP_15_05261305_00149,-290.0,610.0,51,
CP_15_05261510_00153,-28665.0,625.0,77,
CP_15_05270155_00156,-28665.0,570.0,62,
CP_15_05270705_00152,-28665.0,635.0,109,
CP_15_05271514_00156,-28665.0,600.0,49,
CP_15_05271531_00153,-28665.0,585.0,52,
CP_15_05280203_00133,-28665.0,600.0,49,
CP_15_05282055_00149,-300.0,520.0,62,
CP_15_05291424_00154,-28665.0,809.0,140,83
CP_15_05291706_00151,-28665.0,660.0,75,
CP_15_05291752_00110,-28665.0,675.0,49,
CP_15_05291931_00153,-28665.0,585.0,52,
CP_15_05300424_00155,-28655.0,610.0,51,
CP_15_05300559_00153,-28665.0,570.0,53,
CP_15_05301122_00151,-28665.0,660.0,56,
CP_15_05301134_00133,-28665.0,625.0,49,
CP_15_05301228_00151,-300.0,570.0,53,
CP_15_05301248_00110,-28665.0,600.0,80,
CP_15_05301705_00155,-28660.0,620.0,51,
CP_15_05301934_00152,-300.0,680.0,61,
CP_15_05310658_00110,-28660.0,535.0,52,
CP_15_05311224_00132,-28665.0,500.0,49,
CP_15_05311400_00152,-28665.0,590.0,145,
CP_15_05311645_00110,-28665.0,590.0,65,
CP_15_06010230_00149,-270.0,610.0,121,
CP_15_06010429_00152,-300.0,560.0,132,
CP_15_06010435_00151,-250.0,570.0,110,
CP_15_06010455_00133,-28665.0,1009.0,49,
CP_15_06011414_00149,-290.0,600.0,50,
CP_15_06011438_00155,-165.0,645.0,85,
CP_15_06020245_00152,-300.0,575.0,50,
CP_15_06020759_00152,-28665.0,665.0,291,
CP_15_06020801_00153,-28665.0,680.0,425,
CP_15_06021414_00150,-305.0,675.0,114,
CP_15_06021524_00151,-300.0,635.0,73,
CP_15_06021610_00149,-300.0,675.0,104,
CP_15_06030632_00151,-300.0,610.0,82,
CP_15_06030719_00149,-200.0,570.0,50,
CP_15_06031230_00152,-28665.0,665.0,51,
CP_15_06031334_00154,-28665.0,725.0,54,
CP_15_06031715_00149,-28665.0,645.0,60,
CP_15_06040316_00153,-28665.0,535.0,52,
CP_15_06040810_00095,-28665.0,540.0,68,
CP_15_06041244_00151,-28665.0,690.0,77,
CP_15_06041656_00110,-28665.0,655.0,49,
CP_15_06041657_00153,-28665.0,610.0,52,
CP_15_06042234_00151,-28665.0,620.0,54,
CP_15_06050538_00152,-28665.0,610.0,51,
CP_15_06050753_00151,-28665.0,625.0,68,
CP_15_06051248_00155,-28665.0,835.0,51,
CP_15_06051417_00110,-28655.0,640.0,60,
CP_15_06051715_00152,-300.0,610.0,83,
CP_15_06051809_00153,-28665.0,645.0,52,
CP_15_06051827_00156,-28665.0,660.0,49,
CP_15_06051910_00156,-28665.0,590.0,49,
CP_15_06060656_00149,-300.0,530.0,50,
CP_15_06060712_00151,-300.0,600.0,101,
CP_15_06061217_00155,-28660.0,655.0,117,
CP_15_06061248_00153,-28665.0,620.0,159,
CP_15_06061333_00151,-28665.0,610.0,187,
CP_15_06061817_00152,-28665.0,695.0,202,
CP_15_06061834_00149,-28665.0,605.0,77,
CP_15_06062031_00110,-28665.0,610.0,239,
CP_15_06071238_00155,-28665.0,615.0,118,
CP_15_06071245_00152,-28665.0,595.0,51,
CP_15_06071403_00152,-260.0,640.0,51,
CP_15_06071419_00155,-28665.0,675.0,94,
CP_15_06071507_00149,-290.0,640.0,56,
CP_15_06071730_00132,-28665.0,640.0,127,
CP_15_06080321_00133,-28665.0,625.0,87,
CP_15_06080500_00149,-28665.0,645.0,235,
CP_15_06080810_00151,-28665.0,555.0,53,
CP_15_06080811_00152,-28665.0,675.0,204,
CP_15_06081052_00110,-28660.0,570.0,50,
CP_15_06081234_00151,-290.0,670.0,51,
CP_15_06081523_00152,-28665.0,635.0,51,
CP_15_06082234_00153,-28665.0,585.0,87,
CP_15_06090210_00155,-28665.0,625.0,102,
CP_15_06091243_00151,-28665.0,590.0,53,
CP_15_06091304_00152,-28665.0,665.0,79,
CP_15_06091339_00149,-290.0,600.0,56,
CP_15_06091533_00155,-28665.0,605.0,212,
CP_15_06091643_00151,-300.0,610.0,52,
CP_15_06091709_00152,-300.0,600.0,74,
CP_15_06091720_00150,-28665.0,585.0,65,
CP_15_06091823_00156,-28665.0,615.0,49,
CP_15_06092133_00133,-28665.0,610.0,192,
CP_15_06100250_00156,-28665.0,550.0,80,
CP_15_06100252_00110,-28665.0,530.0,66,
CP_15_06100941_00152,-28665.0,610.0,58,
CP_15_06101122_00156,-28665.0,550.0,49,
CP_15_06101154_00151,-28665.0,550.0,54,
CP_15_06101524_00150,-28665.0,625.0,53,
CP_15_06101537_00152,-28665.0,700.0,52,
CP_15_06101613_00151,-300.0,670.0,52,
CP_15_06110404_00149,-290.0,570.0,103,
CP_15_06110825_00153,-28665.0,580.0,52,
CP_15_06111034_00149,-300.0,530.0,50,
CP_15_06111255_00152,-28665.0,670.0,66,
CP_15_06111607_00153,-28665.0,600.0,53,
CP_15_06111815_00149,-290.0,620.0,50,
CP_15_06121743_00155,-28665.0,605.0,50,
CP_15_06130032_00155,-28665.0,670.0,51,
CP_15_06131141_00155,-28665.0,695.0,52,
CP_15_06131559_00133,-28665.0,1009.0,84,
CP_15_06191200_00149,-300.0,660.0,333,
CP_15_06191330_00149,-290.0,640.0,99,
CP_15_06191818_00152,-300.0,680.0,245,
CP_15_06192121_00151,-300.0,610.0,55,
CP_15_06200402_00151,-300.0,580.0,81,
CP_15_06201309_00151,-300.0,540.0,52,
CP_15_06201751_00153,-28665.0,625.0,52,
CP_15_06201843_00110,-28665.0,640.0,49,
CP_15_06201920_00156,-28665.0,595.0,49,
CP_15_06211346_00152,-300.0,640.0,51,
CP_15_06211755_00152,-28665.0,675.0,432,
CP_15_06212043_00156,-28665.0,610.0,49,
CP_15_06212104_00110,-28665.0,590.0,174,
CP_15_06212145_00151,-28665.0,580.0,95,
CP_15_06220240_00153,-28665.0,605.0,151,
CP_15_06220254_00152,-290.0,530.0,50,
CP_15_06220255_00151,-300.0,550.0,86,
CP_15_06220457_00154,-28665.0,1009.0,85,
CP_15_06220720_00156,-28665.0,515.0,49,
CP_15_06221117_00151,-28665.0,510.0,73,
CP_15_06221305_00153,-28665.0,620.0,52,
CP_15_06221502_00154,-28665.0,1009.0,148,
CP_15_06221503_00156,-28605.0,475.0,49,
CP_15_06221532_00149,-28665.0,675.0,57,
CP_15_06221652_00150,-28665.0,650.0,238,
CP_15_06221700_00152,-300.0,620.0,87,
CP_15_06221718_00156,-28665.0,630.0,57,
CP_15_06221752_00110,-28665.0,610.0,94,
CP_15_06221758_00149,-260.0,620.0,93,
CP_15_06221912_00153,-28665.0,605.0,52,
CP_15_06222158_00153,-28665.0,555.0,52,
CP_15_06222220_00155,-28665.0,680.0,148,
CP_15_06231222_00149,-300.0,590.0,50,
CP_15_06231649_00152,-28665.0,640.0,52,
CP_15_06232219_00149,-290.0,630.0,157,
CP_15_06240925_00153,-28665.0,585.0,71,
CP_15_06241158_00149,-28665.0,625.0,59,
CP_15_06241533_00133,-28665.0,590.0,49,
CP_15_06241558_00151,-300.0,630.0,52,
CP_15_06241840_00149,-28665.0,650.0,217,
CP_15_06250048_00152,-300.0,600.0,175,
CP_15_06250156_00152,-28665.0,625.0,129,
CP_15_06250503_00151,-28665.0,575.0,54,
CP_15_06250543_00156,-28665.0,540.0,69,
CP_15_06251302_00155,-28650.0,630.0,107,
CP_15_06252109_00133,-28667.0,625.0,55,
CP_15_06260546_00149,-300.0,540.0,62,
CP_15_06260831_00151,-290.0,610.0,66,
CP_15_06261233_00155,-28595.0,625.0,66,
CP_15_06261338_00095,-28665.0,600.0,66,
CP_15_06271715_00150,-28665.0,655.0,53,
CP_15_06282225_00151,-230.0,610.0,54,
CP_15_06282359_00152,-300.0,550.0,53,
CP_15_06290025_00151,-300.0,590.0,55,
CP_15_06290800_00153,-28665.0,590.0,424,
CP_15_06290823_00149,-280.0,590.0,51,
CP_15_06291212_00151,-290.0,630.0,51,
CP_15_06291317_00150,-28665.0,535.0,92,
CP_15_06291359_00152,-300.0,630.0,57,
CP_15_06291421_00151,-300.0,660.0,52,
CP_15_06291442_00152,-300.0,650.0,51,
CP_15_06291503_00156,-28665.0,605.0,67,
CP_15_06300337_00152,-290.0,670.0,51,
CP_15_06300457_00149,-290.0,670.0,51,
CP_15_06301158_00156,-28665.0,540.0,49,
CP_15_06301235_00151,-28665.0,595.0,66,
CP_15_06301414_00152,-300.0,670.0,57,
CP_15_06301421_00149,-290.0,680.0,75,
CP_15_06301634_00149,-280.0,620.0,52,
CP_15_06301906_00149,-300.0,560.0,50,
CP_15_06301913_00151,-300.0,600.0,52,
CP_15_07010412_00152,-28665.0,615.0,79,
CP_15_07010547_00110,-28665.0,595.0,63,
CP_15_07010734_00149,-290.0,580.0,51,
CP_15_07011232_00152,-300.0,670.0,100,
CP_15_07011236_00152,-28665.0,665.0,72,
CP_15_07011315_00149,-230.0,630.0,78,
CP_15_07011618_00154,-28665.0,720.0,53,
CP_15_07020741_00156,-28665.0,605.0,49,
CP_15_07020800_00149,-300.0,620.0,412,
CP_15_07021114_00152,-300.0,650.0,69,
CP_15_07021437_00151,-28665.0,685.0,54,
CP_15_07021802_00149,-28665.0,690.0,83,
CP_15_07021935_00156,-28665.0,625.0,69,
CP_15_07022030_00151,-28665.0,645.0,55,
CP_15_07030740_00124,-28665.0,535.0,51,
CP_15_07031024_00156,-28665.0,625.0,79,
CP_15_07031244_00154,-28665.0,630.0,64,
CP_15_07031503_00149,-28665.0,645.0,114,
CP_15_07031814_00149,-300.0,590.0,50,
CP_15_07032204_00156,-28665.0,590.0,71,
CP_15_07040531_00149,-28665.0,645.0,74,
CP_15_07040743_00090,-28665.0,670.0,62,
CP_15_07041030_00151,-28665.0,605.0,295,
CP_15_07041119_00156,-28665.0,585.0,49,
CP_15_07041220_00150,-28665.0,600.0,62,
CP_15_07041223_00156,-28665.0,625.0,82,
CP_15_07041332_00149,-28665.0,660.0,115,
CP_15_07041348_00149,-28665.0,660.0,133,
CP_15_07041603_00149,-300.0,600.0,50,
CP_15_07041716_00110,-28665.0,650.0,49,
CP_15_07042048_00153,-28665.0,600.0,52,
CP_15_07042137_00152,-28665.0,595.0,52,
CP_15_07050146_00110,-28665.0,570.0,61,
CP_15_07051334_00154,-28665.0,1009.0,90,
CP_15_07051429_00153,-28665.0,635.0,52,
CP_15_07051510_00155,-28665.0,695.0,102,
CP_15_07051618_00149,-28665.0,595.0,50,
CP_15_07051948_00151,-300.0,550.0,107,
CP_15_07052024_00109,-28665.0,595.0,50,
CP_15_07060018_00149,-300.0,640.0,224,
CP_15_07060537_00152,-300.0,690.0,420,
CP_15_07060728_00151,-300.0,610.0,103,
CP_15_07061046_00095,-300.0,520.0,48,
CP_15_07061543_00153,-28665.0,550.0,52,
CP_15_07061552_00152,-290.0,640.0,50,
CP_15_07061705_00150,-28665.0,615.0,508,
CP_15_07062336_00151,-28665.0,590.0,71,
CP_15_07070214_00153,-28665.0,625.0,52,
CP_15_07070315_00154,-28665.0,1009.0,216,
CP_15_07070444_00152,-28665.0,675.0,155,
CP_15_07070548_00149,-270.0,610.0,50,
CP_15_07071052_00153,-220.0,580.0,52,
CP_15_07071453_00156,-28665.0,600.0,109,
CP_15_07072026_00149,-205.0,655.0,73,
CP_15_07080432_00156,-45.0,580.0,74,
CP_15_07080815_00149,-28665.0,945.0,108,104;105
CP_15_07081052_00153,-315.0,530.0,63,
CP_15_07081135_00151,-28665.0,590.0,612,
CP_15_07081342_00152,-28665.0,645.0,329,
CP_15_07081545_00153,-28665.0,595.0,63,
CP_15_07081619_00156,-28665.0,595.0,84,
CP_15_07081829_00152,-28665.0,640.0,153,
CP_15_07081854_00153,-28665.0,555.0,128,
CP_15_07082139_00149,-300.0,600.0,58,
CP_15_07082307_00149,-28668.0,615.0,116,
CP_15_07090303_00153,-28665.0,550.0,170,
CP_15_07090432_00110,-28665.0,555.0,72,
CP_15_07090542_00110,-28660.0,585.0,143,
CP_15_07091148_00154,-28665.0,786.0,251,
CP_15_07091346_00110,-28660.0,605.0,149,
CP_15_07092034_00155,-315.0,620.0,51,
CP_15_07100140_00153,-28665.0,620.0,112,
CP_15_07100346_00133,-28665.0,585.0,49,
CP_15_07101119_00152,-300.0,590.0,51,
CP_15_07101153_00149,-28650.0,630.0,75,
CP_15_07101403_00149,-300.0,560.0,50,
CP_15_07101417_00151,-300.0,630.0,76,
CP_15_07101639_00151,-300.0,600.0,51,
CP_15_07101645_00152,-300.0,600.0,63,
CP_15_07101938_00152,-300.0,600.0,51,
CP_15_07110224_00133,-28665.0,600.0,49,
CP_15_07110836_00151,-300.0,620.0,140,
CP_15_07111928_00150,-28665.0,630.0,53,
CP_15_07112127_00152,-290.0,630.0,54,
CP_15_07120246_00153,-28665.0,515.0,52,
CP_15_07121515_00155,-28655.0,665.0,52,
CP_15_07122315_00153,-28665.0,570.0,149,
CP_15_07122327_00149,-28665.0,630.0,166,
CP_15_07130441_00150,-28665.0,450.0,68,
CP_15_07130502_00151,-28665.0,545.0,89,
CP_15_07131035_00152,-28590.0,630.0,52,
CP_15_07131405_00151,-28665.0,570.0,265,
CP_15_07131616_00149,-290.0,580.0,89,
CP_15_07131937_00110,-28660.0,590.0,49,
CP_15_07140256_00109,-28665.0,560.0,105,
CP_15_07140518_00155,-28665.0,675.0,63,
CP_15_07141527_00149,-290.0,570.0,51,
CP_15_07141530_00155,-28665.0,650.0,54,
CP_15_07151551_00133,-28665.0,685.0,49,
CP_15_07151833_00151,-28665.0,580.0,53,
CP_15_07160133_00149,-300.0,590.0,131,
CP_15_07160936_00151,-280.0,610.0,56,
CP_15_07161445_00152,-28665.0,630.0,51,
CP_15_07161524_00151,-28665.0,660.0,90,
CP_15_07161950_00095,-28665.0,575.0,50,
CP_15_07170535_00152,-300.0,660.0,77,
CP_15_07171806_00152,-300.0,630.0,51,
CP_15_07191221_00132,-28665.0,600.0,107,
CP_15_07191241_00155,-28665.0,645.0,66,
CP_15_07191712_00150,-28665.0,595.0,53,
CP_15_07191724_00149,-28665.0,630.0,63,
CP_15_07192352_00150,-28665.0,570.0,114,
CP_15_07201242_00152,-28665.0,660.0,78,
CP_15_07201258_00151,-28665.0,675.0,59,
CP_15_07211643_00110,-28665.0,630.0,117,
CP_15_07211726_00149,-28665.0,695.0,50,
CP_15_07211852_00152,-28665.0,615.0,51,
CP_15_07220047_00111,-28665.0,595.0,49,
CP_15_07221230_00155,-28665.0,645.0,52,
CP_15_07221425_00152,-300.0,630.0,51,
CP_15_07251134_00110,-28665.0,645.0,49,
CP_15_07251530_00149,-28665.0,670.0,55,
CP_15_07251650_00152,-28665.0,615.0,75,
CP_15_07251806_00151,-28665.0,650.0,52,
CP_15_07261422_00110,-28665.0,670.0,85,
CP_15_07270354_00150,-28665.0,630.0,98,
CP_15_07271644_00149,-28665.0,680.0,60,
CP_15_07271703_00154,-28665.0,762.0,54,10;11
CP_15_07272003_00150,-28665.0,655.0,54,
CP_15_07281227_00152,-28665.0,635.0,51,
CP_15_07281333_00155,-28665.0,680.0,90,
CP_15_07281408_00149,-290.0,670.0,50,
CP_15_07281434_00150,-28665.0,615.0,44,
CP_15_07281542_00152,-290.0,640.0,51,
CP_15_07291359_00152,-28665.0,635.0,51,
CP_15_07291414_00156,-28665.0,660.0,78,
CP_15_07291506_00152,-300.0,680.0,88,
CP_15_07291736_00154,-28665.0,804.0,54,
CP_15_07301332_00151,-290.0,650.0,62,
CP_15_07301706_00149,-290.0,680.0,63,
CP_15_07301714_00153,-28665.0,655.0,52,
CP_15_07311400_00152,-300.0,650.0,52,
CP_15_07311713_00155,-28665.0,670.0,71,
CP_15_08011253_00149,-270.0,670.0,50,
CP_15_08011443_00152,-300.0,700.0,51,
CP_15_08011753_00155,-28660.0,650.0,52,
CP_15_08022100_00152,-300.0,640.0,76,
CP_15_08030150_00151,-300.0,560.0,64,
CP_15_08030425_00152,-300.0,610.0,85,
CP_15_08031318_00149,-260.0,660.0,58,
CP_15_08031419_00152,-300.0,600.0,50,
CP_15_08031612_00151,-300.0,580.0,53,
CP_15_08031615_00152,-28665.0,615.0,51,
CP_15_08031931_00152,-300.0,600.0,50,
CP_15_08042111_00149,-300.0,590.0,51,
CP_15_08050410_00152,-300.0,630.0,52,
CP_15_08051345_00155,-315.0,605.0,51,
CP_15_08051436_00132,-295.0,595.0,49,
CP_15_08051518_00149,-290.0,610.0,51,
CP_15_08051519_00152,-300.0,650.0,51,
CP_15_08071241_00153,-28665.0,650.0,52,
CP_15_08080438_00152,-300.0,610.0,51,
CP_15_08091102_00149,-260.0,620.0,114,
CP_15_08092034_00152,-300.0,590.0,50,
CP_15_08100103_00149,-235.0,630.0,50,
CP_15_08100951_00152,-300.0,620.0,101,
CP_15_08101114_00149,-290.0,580.0,51,
CP_15_08101231_00149,-300.0,650.0,59,
CP_15_08101427_00149,-265.0,660.0,50,
CP_15_08101546_00153,-280.0,635.0,82,
CP_15_08101624_00149,-300.0,580.0,51,
CP_15_08101820_00155,-315.0,1013.0,54,
CP_15_08111425_00149,-300.0,630.0,181,
CP_15_08111434_00152,-290.0,600.0,50,
CP_15_08111526_00110,-305.0,605.0,107,
CP_15_08121502_00151,-300.0,610.0,52,
CP_15_08121817_00154,-315.0,1013.0,53,
CP_15_08121853_00152,-300.0,640.0,51,
CP_15_08122140_00095,-300.0,580.0,48,
CP_15_08131312_00133,-305.0,655.0,49,
CP_15_08131728_00149,-300.0,610.0,66,
CP_15_08131745_00149,-290.0,630.0,70,
CP_15_08131930_00152,-300.0,610.0,50,
CP_15_08141639_00152,-300.0,640.0,51,
CP_15_08141721_00149,-290.0,630.0,51,
CP_15_08150450_00149,-300.0,540.0,51,
CP_15_08151233_00155,-28665.0,700.0,105,
CP_15_08151243_00133,-28665.0,665.0,49,
CP_15_08151316_00152,-28665.0,630.0,51,
CP_15_08151323_00152,-290.0,640.0,50,
CP_15_08151336_00149,-290.0,650.0,59,
CP_15_08151616_00151,-300.0,660.0,53,
CP_15_08151750_00132,-28665.0,625.0,100,
CP_15_08152309_00152,-300.0,630.0,55,
CP_15_08171346_00124,-305.0,645.0,52,
CP_15_08171457_00150,-305.0,715.0,49,
CP_15_08171620_00149,-300.0,660.0,51,
CP_15_08181643_00151,-300.0,610.0,53,
CP_15_08182024_00155,-215.0,935.0,73,
CP_15_08182318_00133,-305.0,565.0,49,
CP_15_08190704_00152,-300.0,620.0,52,
CP_15_08201538_00150,-305.0,675.0,44,
CP_15_08202225_00151,-290.0,620.0,52,
CP_15_08210126_00133,-305.0,680.0,55,
CP_15_08211513_00149,-300.0,560.0,51,
CP_15_08221432_00133,-305.0,1013.0,60,
CP_15_08221505_00156,-290.0,600.0,49,
CP_15_08221523_00150,-305.0,680.0,51,
CP_15_08221603_00151,-295.0,670.0,51,
CP_15_08221636_00132,-305.0,680.0,69,
CP_15_08221732_00155,-225.0,660.0,52,
CP_15_08221805_00152,-300.0,610.0,50,
CP_15_08222108_00151,-300.0,570.0,85,
CP_15_08230635_00152,-300.0,570.0,68,
CP_15_08251235_00156,-220.0,645.0,49,
CP_15_08251306_00149,-260.0,695.0,53,
CP_15_08251323_00149,-300.0,590.0,78,
CP_15_08251627_00155,-215.0,655.0,52,
CP_15_08252306_00155,-220.0,655.0,52,
CP_15_08260414_00155,-245.0,660.0,52,
CP_15_08260521_00152,-290.0,610.0,59,
CP_15_08260709_00110,-305.0,620.0,94,
CP_15_08261044_00151,-290.0,640.0,64,
CP_15_08261218_00152,-300.0,600.0,50,
CP_15_08261306_00132,-280.0,635.0,49,
CP_15_08261716_00110,-305.0,610.0,50,
CP_15_08272147_00152,-300.0,670.0,51,
CP_15_08281233_00150,-28665.0,530.0,69,
CP_15_08281735_00153,-250.0,615.0,52,
CP_15_08291106_00095,-28665.0,575.0,47,
CP_15_08291810_00155,-28665.0,740.0,51,
CP_15_08301510_00152,-300.0,600.0,52,
CP_15_08301557_00151,-300.0,640.0,88,
CP_15_08301738_00155,-28665.0,665.0,50,
CP_15_08311356_00155,-265.0,655.0,49,
CP_15_08311505_00152,-195.0,655.0,59,
CP_15_08311648_00153,-300.0,600.0,78,
CP_15_08311904_00156,-300.0,600.0,49,
CP_15_09011106_00090,-260.0,635.0,81,
CP_15_09011529_00095,-305.0,670.0,79,
CP_15_09011548_00110,-305.0,640.0,129,
CP_15_09011823_00132,-28665.0,585.0,59,
CP_15_09012022_00155,-185.0,670.0,49,
CP_15_09020122_00154,-250.0,818.0,56,
CP_15_09031143_00149,-290.0,600.0,85,
CP_15_09042004_00133,-280.0,615.0,49,
CP_15_09052130_00149,-280.0,580.0,85,
CP_15_09061842_00153,-290.0,610.0,53,
CP_15_09070413_00156,-260.0,580.0,53,
CP_15_09070423_00149,-270.0,550.0,51,
CP_15_09081450_00155,-315.0,595.0,90,
CP_15_09091406_00155,-155.0,670.0,51,
